city,model,price,insurance,fuel_type,seats,kms_driven,transmission,year_of_manufacture,engine,power,mileage,ownership
Mumbai,XC 90 D5 Inscription BSIV,5500000.0,Comprehensive,Diesel,7,35000,Automatic,2018.0,1969,235.0,17.2,First Owner
Navi Mumbai,City V MT,365000.0,Comprehensive,Petrol,5,58000,Manual,2012.0,1497,116.3,16.8,First Owner
Navi Mumbai,Polo 1.5 TDI Highline,459999.99999999994,Comprehensive,Diesel,5,86000,Manual,2016.0,1498,88.0,20.14,Third Owner
Mumbai,Ertiga VXI AT Petrol,780000.0,Comprehensive,Petrol,7,28000,Automatic,2018.0,1462,103.0,18.69,First Owner
Mumbai,City i VTEC CVT VX,675000.0,Comprehensive,Petrol,5,32000,Automatic,2016.0,1497,117.3,18.0,First Owner
Mumbai,Q3 30 TFSI Premium FWD,2175000.0,Comprehensive,Petrol,5,38000,Automatic,2019.0,1395,147.51,19.12,First Owner
Mumbai,GLS 400d 4MATIC BSVI,11000000.0,Expired,Diesel,7,44000,Automatic,2021.0,2925,325.86,19.12,First Owner
Mumbai,Sail Hatchback LT ABS,60000.0,Expired,Diesel,5,80000,Manual,2013.0,1248,76.9,22.1,First Owner
Mumbai,S90 D4 Inscription BSIV,5500000.0,Comprehensive,Diesel,5,35000,Automatic,2018.0,1197,81.8,19.12,First Owner
Mumbai,Vento 1.6 Comfortline,550000.0,Comprehensive,Petrol,5,15169,Manual,2016.0,1598,103.2,16.09,First Owner
Mumbai,Grand i10 Magna,370000.0,Comprehensive,Petrol,5,37000,Manual,2017.0,1197,81.8,19.12,Second Owner
Mumbai,Tiago 1.2 Revotron XZ,365000.0,Comprehensive,Petrol,5,58000,Manual,2017.0,1199,84.0,23.84,First Owner
Mumbai,Santro Sportz BSIV,395000.0,Comprehensive,Petrol,5,11000,Manual,2019.0,1086,68.0,20.3,First Owner
Mumbai,Compass 1.4 L Night Eagle BSVI,1695000.0,Expired,Petrol,5,29700,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,Sonet GTX Plus Turbo DCT BSVI,1199000.0,Zero Dep,Petrol,5,20000,Automatic,2022.0,998,118.36,18.3,First Owner
Mumbai,Ciaz ZXi,490000.00000000006,Third Party,Petrol,5,77000,Manual,2015.0,1197,81.8,19.12,First Owner
Mumbai,Octavia Elegance 1.8 TSI AT,990000.0,Comprehensive,Petrol,5,53000,Automatic,2015.0,1798,177.5,14.7,Second Owner
Mumbai,Hector Sharp Diesel MT,1650000.0,Comprehensive,Diesel,5,30000,Manual,2022.0,1956,167.68,13.0,First Owner
Mumbai,Figo Petrol Titanium,299000.0,Expired,Petrol,5,47000,Manual,2014.0,1196,70.02,15.6,Second Owner
Mumbai,City i VTEC SV,615000.0,Expired,Petrol,5,67000,Manual,2017.0,1497,117.3,17.8,First Owner
Mumbai,Ciaz AT ZXi,625000.0,Comprehensive,Petrol,5,20200,Automatic,2016.0,1373,91.1,19.12,First Owner
Mumbai,Jazz 1.2 V AT i VTEC,550000.0,Comprehensive,Petrol,5,29080,Automatic,2017.0,1199,88.7,19.0,First Owner
Mumbai,E-Class Exclusive E 220d,4275000.0,Comprehensive,Diesel,5,21000,Automatic,2020.0,1197,81.8,19.12,First Owner
Mumbai,Celerio ZXI,381000.0,Comprehensive,Petrol,5,26183,Manual,2017.0,998,65.71,25.24,First Owner
Mumbai,Nexon EV XZ Plus,1000000.0,Expired,Electric,5,65300,Automatic,2020.0,1197,127.0,19.12,First Owner
Mumbai,Cayenne Base,15000000.0,Expired,Petrol,5,15000,Automatic,2023.0,2995,340.0,19.12,First Owner
Mumbai,City i VTEC CVT SV,598000.0,Comprehensive,Petrol,5,60630,Automatic,2016.0,1497,117.3,18.0,First Owner
Mumbai,A6 45 TFSI Technology BSVI,4775000.0,Comprehensive,Petrol,5,11000,Automatic,2022.0,1984,241.3,14.11,First Owner
Mumbai,5 Series 520d Luxury Line,1611000.0,Expired,Diesel,5,69000,Automatic,2014.0,1995,190.0,19.12,Second Owner
Mumbai,Rapid 1.6 MPI Active BSIV,625000.0,Third Party,Petrol,5,15786,Manual,2019.0,1598,103.2,15.41,First Owner
Mumbai,Grand i10 AT Asta,425000.0,Comprehensive,Petrol,5,40000,Automatic,2014.0,1197,82.0,18.9,First Owner
Mumbai,Astor Sharp BSVI,1200000.0,Zero Dep,Petrol,5,14135,Manual,2023.0,1498,108.49,15.43,First Owner
Mumbai,Celerio VXI Optional AMT BSIV,411000.00000000006,Comprehensive,Petrol,5,32000,Automatic,2017.0,998,67.04,23.1,First Owner
Mumbai,i20 Sportz Plus CVT BSIV,725000.0,Comprehensive,Petrol,5,31877,Automatic,2019.0,1197,81.86,17.4,First Owner
Mumbai,Wagon R CNG LXI BSIV,315000.0,Expired,CNG,5,25683,Manual,2013.0,998,67.04,33.54,First Owner
Mumbai,6 Series GT 630i M Sport,3750000.0,Comprehensive,Petrol,4,58200,Automatic,2018.0,1998,254.79,19.12,First Owner
Mumbai,Ertiga SHVS ZDI Plus,725000.0,Expired,Diesel,7,63000,Manual,2016.0,1248,88.5,24.52,First Owner
Mumbai,Innova Hycross ZX Hybrid,3645000.0000000005,Comprehensive,Petrol,7,4000,Automatic,2023.0,1987,183.72,19.12,First Owner
Thane,Wagon R LXI CNG,300000.0,Third Party,CNG,5,70000,Manual,2014.0,998,58.16,26.6,First Owner
Mumbai,Baleno 1.2 CVT Zeta,542000.0,Third Party,Petrol,5,43671,Automatic,2018.0,1197,83.1,21.4,First Owner
Mumbai,City V CVT,795000.0,Comprehensive,Petrol,5,36000,Automatic,2019.0,1497,117.6,17.4,First Owner
Mumbai,Swift VXI,499000.0,Expired,Petrol,5,32284,Manual,2018.0,1197,85.8,18.6,First Owner
Mumbai,Seltos X-Line Diesel AT,1775000.0,Expired,Diesel,5,11700,Automatic,2022.0,1197,81.8,19.12,Second Owner
Mumbai,Grand i10 AT Asta,479000.0,Expired,Petrol,5,50554,Automatic,2016.0,1197,82.0,18.9,First Owner
Thane,Rapid 1.5 TDI Elegance,525000.0,Comprehensive,Diesel,5,70000,Manual,2014.0,1498,103.52,21.14,First Owner
Mumbai,Kiger RXL,475000.0,Comprehensive,Petrol,5,46000,Manual,2021.0,999,71.01,19.17,Second Owner
Thane,i20 Asta 1.2,550000.0,Comprehensive,Petrol,5,49800,Manual,2017.0,1197,81.83,18.6,First Owner
Thane,Tiago 1.2 Revotron XZA,449000.0,Expired,Petrol,5,45049,Automatic,2018.0,1199,83.83,23.84,First Owner
Mumbai,Ciaz 1.4 AT Alpha,749000.0,Comprehensive,Petrol,5,19100,Automatic,2018.0,1197,81.8,19.12,First Owner
Navi Mumbai,Micra Active XL Petrol,275000.0,Expired,Petrol,5,38000,Manual,2015.0,1197,81.8,19.12,Second Owner
Mumbai,Nexon EV XZ Plus,990000.0,Comprehensive,Electric,5,18500,Automatic,2021.0,1197,127.0,19.12,First Owner
Mumbai,i20 Asta Opt Turbo DCT BSVI,1074000.0,Comprehensive,Petrol,5,13284,Automatic,2022.0,998,118.41,20.28,First Owner
Mumbai,Rapid 1.6 MPI Ambition BSIV,517000.0,Third Party,Petrol,5,43452,Manual,2018.0,1598,103.2,15.41,First Owner
Mumbai,Hector Sharp CVT,2075000.0,Comprehensive,Petrol,5,18000,Automatic,2023.0,1451,141.0,9.0,First Owner
Mumbai,City ZX CVT,969999.9999999999,Comprehensive,Petrol,5,32000,Automatic,2020.0,1498,119.35,18.3,First Owner
Mumbai,Seltos HTK Plus G,1425000.0,Comprehensive,Petrol,5,15000,Manual,2022.0,1497,113.43,16.8,First Owner
Mumbai,Swift 1.2 VXi BSII,399000.0,Expired,Petrol,5,40000,Manual,2014.0,1197,81.8,16.1,First Owner
Mumbai,Rapid 1.5 TDI Ambition Plus,475000.0,Comprehensive,Diesel,5,86000,Manual,2014.0,1498,103.6,21.14,First Owner
Mumbai,Hector Sharp Pro CVT,2085000.0000000002,Comprehensive,Petrol,5,13500,Automatic,2023.0,1451,141.04,12.34,First Owner
Mumbai,Rover Discovery Sport TD4 HSE,2490000.0,Comprehensive,Diesel,5,117000,Automatic,2016.0,1999,147.5,19.12,First Owner
Mumbai,Amaze S AT i-Vtech,425000.0,Comprehensive,Petrol,5,49000,Automatic,2014.0,1198,86.7,15.5,First Owner
Mumbai,GLA Class 200 Sport,1785000.0000000002,Comprehensive,Petrol,5,46000,Automatic,2017.0,1197,81.8,19.12,First Owner
Mumbai,City i-VTEC CVT VX,800000.0,Expired,Petrol,5,36750,Automatic,2018.0,1497,117.6,18.0,First Owner
Mumbai,Rover Discovery Sport SD4 HSE Luxury 7S,3100000.0,Comprehensive,Diesel,7,48000,Automatic,2018.0,2179,187.7,19.12,Second Owner
Mumbai,E-Class Exclusive E 220 d BSIV,2875000.0,Comprehensive,Diesel,5,70000,Automatic,2018.0,1950,191.7,19.12,Second Owner
Mumbai,Grand i10 AT Asta,479000.0,Comprehensive,Petrol,5,38987,Automatic,2015.0,1197,82.0,18.9,First Owner
Mumbai,Rapid 1.6 MPI AT Elegance Black Package,520000.0,Comprehensive,Petrol,5,48999,Automatic,2015.0,1598,103.52,14.3,First Owner
Mumbai,Ignis Sigma BSVI,533000.0,Comprehensive,Petrol,5,8788,Manual,2022.0,1197,81.8,20.89,First Owner
Mumbai,Creta 1.6 VTVT SX Plus,1145000.0,Comprehensive,Petrol,5,34000,Manual,2019.0,1591,121.3,13.0,First Owner
Mumbai,E-Class Exclusive E 220d BSVI,6095000.0,Expired,Diesel,5,16000,Automatic,2022.0,1950,191.76,19.12,First Owner
Mumbai,Innova Hycross ZX(O) Hybrid,3675000.0,Comprehensive,Petrol,7,4000,Automatic,2023.0,1987,183.72,19.12,First Owner
Mumbai,Swift Dzire VXI,375000.0,Third Party,Petrol,5,58400,Manual,2014.0,1197,85.8,19.1,Second Owner
Mumbai,Verna VTVT 1.6 AT SX Plus,825000.0,Comprehensive,Petrol,5,40000,Automatic,2019.0,1591,121.3,17.0,First Owner
Mumbai,5 Series 530d M Sport,3690000.0,Comprehensive,Diesel,5,52000,Automatic,2018.0,1197,81.8,19.12,First Owner
Mumbai,Kushaq 1.0 TSI Style AT BSVI,1325000.0,Comprehensive,Petrol,5,18000,Automatic,2021.0,999,113.98,17.2,First Owner
Mumbai,Alturas G4 4X4 AT,3050000.0,Comprehensive,Diesel,7,13242,Automatic,2022.0,2157,178.49,12.05,First Owner
Mumbai,Creta 1.6 CRDi SX Plus,825000.0,Comprehensive,Diesel,5,37000,Manual,2015.0,1582,126.2,19.67,First Owner
Navi Mumbai,City i VTEC CVT VX,575000.0,Comprehensive,Petrol,5,117000,Automatic,2015.0,1497,117.3,18.0,First Owner
Mumbai,Baleno 1.2 CVT Zeta,654000.0,Comprehensive,Petrol,5,30518,Automatic,2019.0,1197,83.1,21.4,First Owner
Mumbai,City i VTEC VX,675000.0,Expired,Petrol,5,35000,Manual,2017.0,1197,81.8,19.12,Second Owner
Mumbai,XE 2.0L Diesel Prestige,1925000.0,Comprehensive,Diesel,5,35000,Automatic,2017.0,1197,81.8,19.12,Second Owner
Mumbai,City i VTEC CVT VX,525000.0,Comprehensive,Petrol,5,69611,Automatic,2015.0,1197,81.8,19.12,First Owner
Thane,XL6 Alpha,899000.0,Comprehensive,Petrol,6,89000,Manual,2020.0,1197,81.8,19.12,First Owner
Mumbai,Q3 30 TFSI Premium FWD,2251000.0,Expired,Petrol,5,68000,Automatic,2018.0,1197,81.8,19.12,First Owner
Mumbai,Creta 1.6 VTVT S,640000.0,Expired,Petrol,5,25561,Manual,2015.0,1591,121.3,15.29,First Owner
Mumbai,Astor Savvy Turbo AT BSVI,1590000.0,Expired,Petrol,5,11900,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,Taigun 1.0 TSI Topline AT BSVI,1298000.0,Comprehensive,Petrol,5,23845,Automatic,2022.0,999,113.98,18.41,First Owner
Thane,Celerio ZXI AMT,625000.0,Expired,Petrol,5,11381,Automatic,2022.0,998,65.71,26.0,First Owner
Mumbai,CR-V 2.0L 2WD AT,655000.0,Expired,Petrol,5,83000,Automatic,2015.0,1997,153.86,13.7,Third Owner
Mumbai,Hector Sharp CVT,1650000.0,Third Party,Petrol,5,15416,Automatic,2022.0,1451,141.0,9.0,First Owner
Mumbai,Baleno 1.2 Alpha,490000.00000000006,Third Party,Petrol,5,51421,Manual,2016.0,1197,83.1,21.4,First Owner
Mumbai,A4 1.8 TFSI,775000.0,Expired,Petrol,5,43000,Automatic,2011.0,1197,81.8,19.12,First Owner
Mumbai,Vitara Brezza ZDi Plus,855000.0000000001,Comprehensive,Diesel,5,98000,Manual,2019.0,1197,81.8,19.12,First Owner
Mumbai,Xylo D2,245000.00000000003,Comprehensive,Diesel,8,75000,Manual,2011.0,1197,81.8,19.12,First Owner
Mumbai,Sonet GTX Plus Diesel AT BSVI,1375000.0,Comprehensive,Diesel,5,7959,Automatic,2022.0,1493,113.43,19.12,Second Owner
Mumbai,City ZX CVT,1300000.0,Zero Dep,Petrol,5,14800,Automatic,2021.0,1498,119.35,18.3,First Owner
Mumbai,Figo 1.2P Titanium MT,499000.0,Comprehensive,Petrol,5,49000,Manual,2018.0,1196,86.8,18.16,Second Owner
Mumbai,Ciaz Alpha AT BSVI,1145000.0,Expired,Petrol,5,14500,Automatic,2023.0,1462,103.25,20.04,First Owner
Mumbai,Superb Style 1.8 TSI AT,990000.0,Comprehensive,Petrol,5,42000,Automatic,2017.0,1798,177.46,14.67,Third Owner
Mumbai,Sonet HTX Turbo DCT BSVI,1295000.0,Expired,Petrol,5,9500,Automatic,2023.0,998,118.36,18.2,First Owner
Mumbai,X1 sDrive18d M Sport,5250000.0,Comprehensive,Diesel,5,26000,Automatic,2023.0,1995,147.51,20.37,First Owner
Thane,Tigor 1.2 Revotron XTA,545000.0,Expired,Petrol,5,45593,Automatic,2018.0,1199,84.0,20.3,First Owner
Mumbai,Ciaz 1.4 AT Zeta,675000.0,Expired,Petrol,5,74000,Automatic,2017.0,1197,81.8,19.12,First Owner
Thane,Swift VDI,421000.0,Comprehensive,Diesel,5,49733,Manual,2013.0,1248,74.0,22.9,First Owner
Mumbai,E-Class Exclusive E 200 BSVI,5990000.0,Comprehensive,Petrol,5,16500,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,Creta 1.6 SX Automatic,1150000.0,Expired,Petrol,5,38554,Automatic,2019.0,1591,121.3,14.8,First Owner
Mumbai,BR-V i-VTEC V CVT,795000.0,Comprehensive,Petrol,7,35000,Automatic,2016.0,1497,117.3,15.4,First Owner
Mumbai,Amaze S i-Dtech,365000.0,Comprehensive,Diesel,5,72000,Manual,2016.0,1498,98.6,25.8,First Owner
Mumbai,Compass Model S 4X4 Diesel AT BSVI,2385000.0,Comprehensive,Diesel,5,31000,Automatic,2022.0,1956,167.67,14.9,First Owner
Thane,Harrier XZA Plus AT BSVI,1851000.0000000002,Third Party,Diesel,5,23000,Automatic,2022.0,1956,167.67,14.6,First Owner
Mumbai,Celerio VXI,465000.00000000006,Expired,Petrol,5,49600,Manual,2016.0,998,67.04,23.1,First Owner
Mumbai,X1 M Sport sDrive 20d,1495000.0,Comprehensive,Diesel,5,52000,Automatic,2016.0,1995,188.0,17.05,Second Owner
Mumbai,Etios G,199000.0,Comprehensive,Petrol,5,68000,Manual,2011.0,1496,88.73,17.6,First Owner
Mumbai,WR-V i-VTEC VX,645000.0,Comprehensive,Petrol,5,29000,Manual,2017.0,1199,88.7,17.5,First Owner
Mumbai,City i-VTEC CVT V,795000.0,Comprehensive,Petrol,5,46850,Automatic,2020.0,1497,117.6,18.0,First Owner
Mumbai,Ertiga ZXI Plus,1025000.0,Comprehensive,Petrol,7,24000,Manual,2021.0,1462,103.26,19.01,First Owner
Mumbai,Verna 1.6 SX CRDi (O),511000.00000000006,Expired,Diesel,5,26000,Manual,2012.0,1582,126.32,22.32,First Owner
Mumbai,Tiguan 2.0 TDI Highline,2100000.0,Expired,Diesel,5,57000,Automatic,2018.0,1968,141.0,16.65,Second Owner
Mumbai,Duster 110PS Diesel RxZ Pack,379000.0,Comprehensive,Diesel,5,59000,Manual,2013.0,1461,108.45,19.01,Second Owner
Thane,Ritz VXi,250000.0,Third Party,Petrol,5,40000,Manual,2013.0,1197,81.8,19.12,Second Owner
Mumbai,Venue S,875000.0,Expired,Petrol,5,34286,Manual,2021.0,1197,81.8,19.12,First Owner
Mumbai,Creta SX Opt Diesel AT,2075000.0,Comprehensive,Diesel,5,20000,Automatic,2023.0,1493,113.45,14.0,First Owner
Mumbai,Grand i10 AT Asta,451000.0,Comprehensive,Petrol,5,25000,Automatic,2014.0,1197,82.0,18.9,First Owner
Thane,Creta 1.6 SX Option,1475000.0,Comprehensive,Petrol,5,27061,Manual,2020.0,1197,81.8,19.12,First Owner
Mumbai,City i-VTEC CVT VX,850000.0,Comprehensive,Petrol,5,69000,Automatic,2018.0,1497,117.6,18.0,First Owner
Mumbai,Baleno 1.2 CVT Zeta,575000.0,Comprehensive,Petrol,5,57000,Automatic,2018.0,1197,83.1,21.4,First Owner
Thane,Baleno 1.2 CVT Alpha,635000.0,Expired,Petrol,5,52176,Automatic,2018.0,1197,81.8,19.12,First Owner
Mumbai,i20 Active 1.2 S,450000.0,Expired,Petrol,5,60000,Manual,2017.0,1197,81.86,17.19,Third Owner
Mumbai,Compass 1.4 Limited Opt DCT BSVI,1895000.0,Expired,Petrol,5,28000,Automatic,2021.0,1368,160.77,14.1,First Owner
Navi Mumbai,Baleno Delta,525000.0,Expired,Petrol,5,30000,Manual,2020.0,1197,81.8,19.12,First Owner
Mumbai,Grand i10 Asta Option,399000.0,Third Party,Petrol,5,58545,Manual,2016.0,1197,82.0,18.9,First Owner
Mumbai,Swift ZXi Plus,960000.0,Comprehensive,Petrol,5,1900,Manual,2024.0,1197,80.46,24.8,First Owner
Mumbai,GLC 300 4MATIC Sport,3300000.0,Zero Dep,Petrol,5,52700,Automatic,2018.0,1991,245.0,19.12,First Owner
Mumbai,GLC 200,4300000.0,Expired,Petrol,5,47800,Automatic,2020.0,1197,81.8,19.12,First Owner
Mumbai,Grand i10 1.2 Kappa Sportz Option AT,430000.0,Expired,Petrol,5,69539,Automatic,2017.0,1197,81.8,19.12,Second Owner
Mumbai,GLA Class 200 d Sport,2100000.0,Expired,Diesel,5,29000,Automatic,2019.0,1197,81.8,19.12,First Owner
Mumbai,City i VTEC V,585000.0,Expired,Petrol,5,46000,Manual,2016.0,1497,117.3,17.8,First Owner
Mumbai,Hector Sharp Diesel MT,1599000.0,Comprehensive,Diesel,5,29000,Manual,2022.0,1197,81.8,19.12,Second Owner
Mumbai,City i VTEC CVT VX,575000.0,Expired,Petrol,5,76000,Automatic,2015.0,1197,81.8,19.12,First Owner
Mumbai,Ciaz 1.4 AT Delta,595000.0,Comprehensive,Petrol,5,25000,Automatic,2017.0,1373,91.1,19.12,First Owner
Mumbai,Seltos GTX Plus DCT,1275000.0,Third Party,Petrol,5,60000,Automatic,2019.0,1353,138.08,16.5,First Owner
Mumbai,i20 Petrol Spotz,545000.0,Expired,Petrol,5,52000,Manual,2019.0,1197,81.86,18.6,Second Owner
Thane,Innova Crysta 2.8 ZX AT BSIV,1710000.0000000002,Comprehensive,Diesel,7,88000,Automatic,2018.0,2755,171.5,19.12,Second Owner
Mumbai,Q7 45 TDI Quattro Technology,3500000.0,Expired,Diesel,7,73000,Automatic,2016.0,1197,81.8,19.12,First Owner
Mumbai,City i VTEC CVT VX,625000.0,Comprehensive,Petrol,5,40500,Automatic,2016.0,1497,117.3,18.0,First Owner
Mumbai,City i-VTEC CVT V,775000.0,Comprehensive,Petrol,5,46952,Automatic,2019.0,1497,117.6,18.0,First Owner
Mumbai,Alcazar Prestige 7-Seater Diesel,1525000.0,Third Party,Diesel,7,62708,Manual,2022.0,1197,81.8,19.12,First Owner
Mumbai,Superb Style 2.0 TDI AT,1735000.0000000002,Expired,Diesel,5,51000,Automatic,2017.0,1968,174.5,18.19,First Owner
Thane,Dzire ZXI,780000.0,Comprehensive,Petrol,5,4000,Manual,2024.0,1197,80.0,24.79,Second Owner
Mumbai,Q3 35 TDI Quattro Premium Plus,2175000.0,Comprehensive,Diesel,5,69500,Automatic,2018.0,1968,181.0,19.12,First Owner
Mumbai,Elantra 2.0 SX AT,871000.0000000001,Expired,Petrol,5,84000,Automatic,2017.0,1197,81.8,19.12,Second Owner
Mumbai,Q5 30 TDI quattro Premium,2100000.0,Comprehensive,Diesel,5,27000,Automatic,2015.0,1197,81.8,19.12,First Owner
Mumbai,NuvoSport N6,409999.99999999994,Third Party,Diesel,7,88000,Manual,2018.0,1493,100.0,17.45,Second Owner
Mumbai,Glanza V,790000.0,Zero Dep,Petrol,5,15541,Manual,2022.0,1197,81.8,19.12,First Owner
Mumbai,Ecosport 1.5 Petrol Titanium,549000.0,Expired,Petrol,5,66000,Manual,2015.0,1197,81.8,19.12,First Owner
Mumbai,S Cross Zeta AT,1080000.0,Zero Dep,Petrol,5,6200,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,GLC Progressive 220d,3699000.0,Comprehensive,Diesel,5,43000,Automatic,2018.0,1197,81.8,19.12,First Owner
Mumbai,Urban cruiser Premium AT,925000.0,Comprehensive,Petrol,5,16000,Automatic,2021.0,1462,103.26,18.76,First Owner
Thane,Grand i10 1.2 Kappa Sportz Option AT,488999.99999999994,Comprehensive,Petrol,5,58045,Automatic,2018.0,1197,81.8,19.12,Second Owner
Mumbai,Baleno Alpha,795000.0,Comprehensive,Petrol,5,19500,Manual,2021.0,1197,81.8,19.12,First Owner
Mumbai,Rover Range Rover Velar P250 R-Dynamic HSE,8200000.0,Third Party,Petrol,5,6800,Automatic,2023.0,1197,81.8,19.12,Second Owner
Mumbai,Ecosport 1.5 Petrol Titanium Plus,1021000.0000000001,Expired,Petrol,5,43000,Manual,2020.0,1496,120.69,15.9,First Owner
Mumbai,City i-VTEC CVT VX,860000.0,Third Party,Petrol,5,41000,Automatic,2018.0,1497,117.6,18.0,First Owner
Mumbai,Alto 800 LXI,225000.0,Third Party,Petrol,5,15436,Manual,2015.0,796,47.3,22.74,First Owner
Mumbai,Jazz 1.2 SV i VTEC,434999.99999999994,Comprehensive,Petrol,5,44000,Manual,2015.0,1199,88.7,18.7,First Owner
Mumbai,City ZX CVT,975000.0,Comprehensive,Petrol,5,37000,Automatic,2019.0,1497,117.6,17.4,First Owner
Mumbai,Ertiga ZDI,584000.0,Expired,Diesel,7,84148,Manual,2013.0,1197,81.8,19.12,Second Owner
Thane,i20 Petrol CVT Asta,575000.0,Expired,Petrol,5,50000,Automatic,2018.0,1197,81.86,17.4,Second Owner
Mumbai,Corolla Altis 1.8 GL,745000.0,Comprehensive,Petrol,5,34000,Manual,2016.0,1197,81.8,19.12,First Owner
Mumbai,Hector Sharp DCT,1495000.0,Comprehensive,Petrol,5,36000,Automatic,2021.0,1451,141.0,13.96,First Owner
Mumbai,X3 xDrive 20d xLine,1750000.0,Comprehensive,Diesel,5,57750,Automatic,2015.0,1995,187.7,19.12,Third Owner
Mumbai,Creta SX (O) Diesel AT DT,2250000.0,Comprehensive,Diesel,5,13600,Automatic,2024.0,1493,114.0,19.1,First Owner
Thane,Vitara Brezza ZDi Plus AMT,675000.0,Third Party,Diesel,5,87000,Automatic,2018.0,1197,81.8,19.12,Second Owner
Mumbai,Rover Discovery Sport S Diesel,4745000.0,Expired,Diesel,7,44847,Automatic,2021.0,1999,177.0,19.12,First Owner
Mumbai,Compass 1.4 Limited Opt DCT BSVI,1895000.0,Expired,Petrol,5,4400,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,Hector Plus Sharp DCT,1748999.9999999998,Expired,Petrol,6,27000,Automatic,2021.0,1451,141.0,11.67,First Owner
Mumbai,Kushaq 1.0 TSI Monte Carlo AT,1645000.0,Comprehensive,Petrol,5,18000,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,E-Class Exclusive E 200 BSVI,5990000.0,Comprehensive,Petrol,5,16500,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,6 Series GT 620d Luxury Line 2019-2021,4275000.0,Comprehensive,Diesel,4,40000,Automatic,2019.0,1197,81.8,19.12,First Owner
Mumbai,i20 Asta 1.2,325000.0,Third Party,Petrol,5,72201,Manual,2014.0,1197,81.8,19.12,Third Owner
Mumbai,Kushaq 1.5 TSI Style DSG,1645000.0,Expired,Petrol,5,16000,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,i20 N-Line N8 DCT,1150000.0,Zero Dep,Petrol,5,16976,Automatic,2023.0,998,118.41,20.25,First Owner
Mumbai,City V MT,915000.0,Comprehensive,Petrol,5,57000,Manual,2020.0,1498,119.35,18.6,First Owner
Mumbai,Sonet GTX Plus Diesel AT,1250000.0,Expired,Diesel,5,50154,Automatic,2021.0,1197,81.8,19.12,First Owner
Mumbai,Ecosport 1.5 Petrol Titanium,1075000.0,Comprehensive,Petrol,5,36000,Manual,2021.0,1496,120.69,15.9,First Owner
Mumbai,Gloster Savvy 4x4 7Str,3675000.0,Expired,Diesel,7,34000,Automatic,2022.0,1197,81.8,19.12,First Owner
Mumbai,Glanza G,680000.0,Expired,Petrol,5,25637,Manual,2022.0,1197,88.5,22.35,First Owner
Mumbai,Baleno 1.2 CVT Zeta,509999.99999999994,Comprehensive,Petrol,5,55000,Automatic,2016.0,1197,81.8,19.12,First Owner
Mumbai,City i VTEC CVT SV,565000.0,Comprehensive,Petrol,5,53000,Automatic,2016.0,1497,117.3,18.0,First Owner
Mumbai,BR-V i-VTEC V CVT,700000.0,Expired,Petrol,7,67000,Automatic,2016.0,1497,117.3,15.4,First Owner
Mumbai,Hector Plus Sharp Hybrid MT,1385000.0,Comprehensive,Petrol,6,36000,Manual,2021.0,1451,141.0,14.025,First Owner
Mumbai,City V MT,364000.0,Comprehensive,Petrol,5,48000,Manual,2013.0,1197,81.8,19.12,First Owner
Thane,E-Class E 200 CGI,1616000.0,Comprehensive,Petrol,5,87800,Automatic,2015.0,1991,181.03,19.12,First Owner
Mumbai,Baleno 1.2 Delta,625000.0,Expired,Petrol,5,56000,Manual,2017.0,1197,81.8,19.12,First Owner
Mumbai,City i-VTEC V,649000.0,Expired,Petrol,5,11848,Manual,2018.0,1497,117.6,17.4,Second Owner
Mumbai,Hector Sharp DCT,1285000.0,Comprehensive,Petrol,5,66500,Automatic,2019.0,1451,141.0,13.96,Second Owner
Thane,i20 1.2 Asta,599000.0,Comprehensive,Petrol,5,70000,Manual,2018.0,1197,81.8,19.12,First Owner
Pune,Tigor 1.2 Revotron XT,300000.0,Expired,Petrol,5,106746,Manual,2017.0,1199,84.0,20.3,First Owner
Pune,Ciaz ZDi Plus SHVS,618000.0,Comprehensive,Diesel,5,92901,Manual,2016.0,1248,88.5,28.09,First Owner
Pune,Comet EV Plush,725000.0,Comprehensive,Electric,4,7800,Automatic,2023.0,1197,41.42,19.12,First Owner
Pune,City 1.5 V MT,290000.0,Expired,Petrol,5,85000,Manual,2011.0,1497,81.8,17.0,First Owner
Pune,Alto 800 VXI,273000.0,Comprehensive,Petrol,5,39583,Manual,2016.0,796,47.3,22.74,Second Owner
Pune,i10 Magna 1.2,219000.0,Comprehensive,Petrol,5,49428,Manual,2012.0,1197,78.9,20.36,Third Owner
Pune,Wagon R LXI BS IV,250000.0,Third Party,Petrol,5,49177,Manual,2013.0,998,67.04,20.51,First Owner
Pune,Punch Adventure AMT Rhythm BSVI,610000.0,Expired,Petrol,5,20000,Automatic,2022.0,1199,86.63,18.8,First Owner
Pune,Nexon 1.2 Revotron XZA Plus,699000.0,Comprehensive,Petrol,5,60000,Automatic,2018.0,1197,81.8,19.12,First Owner
